STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1992-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1992-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1993-Q1,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1993-Q2,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1993-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1993-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1994-Q1,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1994-Q2,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1994-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1994-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1995-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1995-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1995-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1995-Q4,,0.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1996-Q1,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1996-Q2,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1996-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1996-Q4,,0.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1997-Q1,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1997-Q2,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1997-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1997-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1998-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1998-Q2,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1998-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1998-Q4,,0.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1999-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1999-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1999-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,1999-Q4,,0.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2000-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2000-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2000-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2000-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2001-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2001-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2001-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2001-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2002-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2002-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2002-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2002-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2003-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2003-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2003-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2003-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2004-Q1,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2004-Q2,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2004-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2004-Q4,,0.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2005-Q1,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2005-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2005-Q3,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2005-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2006-Q1,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2006-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2006-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2006-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2007-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2007-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2007-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2007-Q4,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2008-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2008-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2008-Q3,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2008-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2009-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2009-Q2,,1.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2009-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2009-Q4,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2010-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2010-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2010-Q3,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2010-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2011-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2011-Q2,,1.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2011-Q3,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2011-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2012-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2012-Q2,,1.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2012-Q3,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2012-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2013-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2013-Q2,,1.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2013-Q3,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2013-Q4,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2014-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2014-Q2,,1.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2014-Q3,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2014-Q4,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2015-Q1,,1.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2015-Q2,,1.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2015-Q3,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2015-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2016-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2016-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2016-Q3,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2016-Q4,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2017-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2017-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2017-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2017-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2018-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2018-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2018-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2018-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2019-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2019-Q2,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2019-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2019-Q4,,0.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2020-Q1,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2020-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2020-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2020-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2021-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2021-Q2,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2021-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2021-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2022-Q1,,1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2022-Q2,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2022-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2022-Q4,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2023-Q1,,0.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2023-Q2,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2023-Q3,,0.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2023-Q4,,0.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2024-Q1,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2024-Q2,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2024-Q3,,0.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,1,Births,7,Northern Territory,Q,Quarterly,2024-Q4,,0.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1981-Q2,,-0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1981-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1981-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1982-Q1,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1982-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1982-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1982-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1983-Q1,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1983-Q2,,0,,NUM,Number,3,Thousands,,,,
